x,y
575.05,3.09718035e-07
575.0999999999999,7.08764659e-07
575.15,-1.855732683e-06
575.2,-1.369307304e-06
575.25,-4.94530286e-07
575.3,6.78062049e-07
575.35,-6.77421805e-07
575.4100000000001,-4.84475545e-07
575.47,5.42446729e-07
575.53,-1.50151769e-06
575.59,1.575247607e-06
575.6500000000001,-2.50888342e-07
575.71,-4.05289003e-07
575.77,-1.737811379e-06
575.83,2.335857479e-06
575.8900000000001,7.72250672e-07
575.95,-1.074285779e-06
576.01,1.320925229e-06
576.07,-2.64144303e-07
576.1316666666667,-7.00441487e-07
576.1933333333334,-1.270826136e-06
576.2550000000001,3.1978732699999997e-07
576.3166666666667,-2.808430306e-06
576.3783333333333,-7.635200719999999e-07
576.44,3.12249909e-07
576.5,1.215852458e-06
576.5600000000001,-1.906966754e-06
576.62,-2.406531686e-06
576.68,-4.07500755e-07
576.74,-8.75490017e-07
576.8,-1.837049199e-06
576.8599999999999,-5.4449842e-07
576.92,-2.52634462e-07
576.98,2.507806646e-06
577.04,-2.145006563e-06
577.0999999999999,-1.9147951919999998e-06
577.16,2.28508904e-06
577.22,-1.17586631e-06
577.28,2.01982431e-07
577.3399999999999,-3.20340265e-07
577.4,1.172417723e-06
577.46,-9.74655082e-07
577.52,-6.72154343e-07
577.5799999999999,-1.527651286e-06
577.64,7.8779114e-08
577.7,-8.23950375e-07
577.76,-1.152206384e-06
577.8199999999999,4.60262681e-07
577.88,-4.3376531e-08
577.94,2.060843579e-06
578.0,1.689749426e-06
578.06,1.305850393e-06
578.12,-1.699105719e-06
578.1800000000001,-6.15536402e-07
578.24,1.7900640199999998e-07
578.3016666666667,-1.047933918e-06
578.3633333333333,-1.089564329e-06
578.425,-5.69206018e-07
578.4866666666667,1.42730759e-07
578.5483333333334,-8.1558355e-07
578.61,-8.90681261e-07
578.6700000000001,-1.2688035469999999e-06
578.73,1.975225495e-06
578.79,-4.28934378e-06
578.85,-2.168957509e-06
578.9100000000001,2.94424934e-07
578.97,-1.671880798e-06
579.03,-3.4587726999999997e-07
579.09,4.63609411e-07
579.1500000000001,5.76845293e-07
579.21,-1.206190594e-06
579.27,1.359339869e-06
579.33,-3.4826363399999997e-07
579.3900000000001,-1.1627704099999999e-07
579.45,-4.15809376e-07
579.51,-1.696995824e-06
579.57,-2.274816034e-06
579.6300000000001,-6.661884329999999e-07
579.69,-1.0862758029999999e-06
579.75,1.156237011e-06
579.8100000000001,-9.5134438e-08
579.87,-1.686635512e-06
579.93,-3.32301187e-07
579.99,1.816997921e-06
580.05,-1.130830965e-06
580.1099999999999,4.6752363e-07
580.17,-1.793396199e-06
580.23,-3.268867599e-06
580.29,2.141441568e-06
580.3499999999999,-7.71304857e-07
580.41,5.6326921e-08
580.4716666666666,2.0234620599999998e-06
580.5333333333333,-8.47479342e-07
580.595,-3.145737037e-06
580.6566666666666,1.411490653e-06
580.7183333333332,9.91810711e-07
580.78,6.764468879999999e-07
580.8399999999999,4.26751728e-07
580.9,-1.254165241e-06
580.96,1.064289242e-06
581.02,1.732281999e-06
581.0799999999999,1.2239573649999999e-06
581.14,3.77976776e-07
581.2,-1.287152358e-06
581.26,1.209420916e-06
581.3199999999999,1.063721753e-06
581.38,-1.106268877e-06
581.44,-1.407329067e-06
581.5,-3.69071564e-07
581.56,-2.97946276e-07
581.62,-4.0837381499999997e-07
581.6800000000001,-8.88454958e-07
581.74,1.39806008e-06
581.8,3.53036362e-07
581.86,-9.77055997e-07
581.9200000000001,-5.680855909999999e-07
581.98,1.978586776e-06
582.04,-5.12762689e-07
582.1,-5.14159585e-07
582.1600000000001,-5.3489476e-07
582.22,-9.02423918e-07
582.28,2.604832714e-06
582.34,-2.31186288e-06
582.4000000000001,1.24440152e-06
582.46,1.499786121e-06
582.52,1.570416675e-06
582.58,-1.353373959e-06
582.6400000000001,1.148263063e-06
582.7,1.5421295309999999e-06
582.76,8.72725327e-07
582.82,1.2490287379999999e-06
582.8800000000001,-2.1814131649999998e-06
582.94,4.18501311e-07
583.0016666666667,-8.703389629999999e-07
583.0633333333334,-1.31017204e-07
583.125,-6.09017554e-07
583.1866666666666,-1.114679355e-06
583.2483333333333,-4.62401678e-07
583.31,-6.56075488e-07
583.3699999999999,-1.367037348e-06
583.43,-6.86690792e-07
583.49,-1.42148719e-07
583.55,1.322860512e-06
583.6099999999999,1.40795476e-07
583.67,-1.8799600979999999e-06
583.73,1.247879209e-06
583.79,1.031578594e-06
583.8499999999999,-1.0229353e-08
583.91,-1.074358534e-06
583.97,-5.3343966e-08
584.03,-8.8542835e-08
584.0899999999999,4.51299265e-07
584.15,-4.63041922e-07
584.21,-9.120421289999999e-07
584.27,8.43899796e-07
584.3299999999999,4.44882274e-07
584.39,2.73937126e-07
584.45,-1.004673795e-06
584.51,-3.69420788e-07
584.5699999999999,-3.32577656e-07
584.63,5.21056759e-07
584.69,-1.825030073e-06
584.75,-2.71070579e-07
584.81,-6.74264238e-07
584.87,-1.526661818e-06
584.9300000000001,-1.080338995e-06
584.99,3.19991041e-07
585.05,-1.5471205239999999e-06
585.11,-1.327007547e-06
585.1716666666666,2.050905246e-06
585.2333333333333,1.522252865e-06
585.2950000000001,1.309793714e-06
585.3566666666667,-8.13706471e-07
585.4183333333333,1.170147767e-06
585.48,-4.53685629e-07
585.54,-6.60877318e-07
585.6,-2.61423266e-07
585.6600000000001,-1.346447683e-06
585.72,-1.034459692e-06
585.78,1.743413514e-06
585.84,4.27974012e-07
585.9000000000001,3.72374641e-07
585.96,1.562573686e-06
586.02,-5.26542486e-07
586.08,3.63658592e-07
586.1400000000001,-4.3660275499999997e-07
586.2,2.319851379e-06
586.26,2.519418344e-06
586.32,-6.141977099999999e-08
586.38,7.4180998e-08
586.4399999999999,1.339375897e-06
586.5,9.18808344e-07
586.56,5.39129101e-07
586.6199999999999,4.2037839e-07
586.68,2.77385713e-07
586.74,-5.29787359e-07
586.8,-2.111539263e-06
586.8599999999999,3.16033169e-07
586.92,-1.017580532e-06
586.98,1.716814286e-06
587.04,1.310244795e-06
587.0999999999999,-1.8692214599999998e-07
587.16,3.3700116e-08
587.22,-9.71977698e-07
587.28,1.072917985e-06
587.3416666666667,-3.92280409e-07
587.4033333333333,-1.784956619e-06
587.4649999999999,-1.081794095e-06
587.5266666666666,5.340217e-08
587.5883333333334,-5.27255485e-07
587.65,-1.61021366e-07
587.71,7.94164478e-07
587.77,-1.744490288e-06
587.8299999999999,-4.35918858e-07
587.89,6.65519087e-07
587.95,-8.96385253e-07
588.01,4.46060905e-07
588.0699999999999,-6.5464949e-07
588.13,9.77085099e-07
588.19,-1.39442233e-07
588.25,2.36191832e-07
588.31,-4.5349646599999997e-07
588.37,2.9000143e-08
588.4300000000001,4.06860511e-07
588.49,1.60250163e-07
588.55,1.32457753e-06
588.61,2.22615749e-07
588.6700000000001,5.978714879999999e-07
588.73,2.77618529e-07
588.79,-1.324664836e-06
588.85,-3.856015e-07
588.9100000000001,2.0697342399999999e-07
588.97,1.8054880799999999e-06
589.03,3.23919811e-07
589.09,-2.69120745e-07
589.1500000000001,1.464718211e-06
589.21,-2.136654289e-06
589.27,-4.75948659e-07
589.33,-8.90652159e-07
589.3900000000001,2.52096075e-07
589.45,-3.0513447e-07
589.51,7.63811092e-07
589.57,1.436649332e-06
589.63,6.64791537e-07
589.6899999999999,-8.7116837e-07
589.75,5.77019905e-07
589.81,-6.14401424e-07
589.8716666666667,-5.61450335e-07
589.9333333333333,2.547501774e-06
589.9949999999999,5.86085178e-07
590.0566666666666,-7.47572176e-07
590.1183333333333,-1.0753189e-08
590.18,1.6283151039999999e-06
590.24,-2.61787041e-07
590.3,-4.87211133e-07
590.3599999999999,1.6471732e-07
590.42,2.76570857e-07
590.48,-4.3653e-08
590.54,6.17806358e-07
590.5999999999999,-1.249261554e-06
590.66,1.05480199e-07
590.72,-2.636946771e-06
590.78,-1.2251942e-07
590.8399999999999,6.24572573e-07
590.9,8.1602008e-08
590.96,6.635692529999999e-07
591.02,-6.799245769999999e-07
591.0799999999999,-1.215532336e-06
591.14,-2.712262747e-06
591.2,3.4209401e-08
591.26,6.946792909999999e-07
591.3199999999999,1.099400805e-06
591.38,-3.6357128599999997e-07
591.44,-2.68844276e-07
591.5,-1.47910915e-06
591.56,-9.60991693e-07
591.62,-1.586291816e-06
591.6800000000001,-6.82805675e-07
591.74,-2.96418421e-07
591.8,-3.54156789e-07
591.86,5.7229083e-08
591.9200000000001,-3.90898064e-07
591.98,-8.18304587e-07
592.0416666666667,-4.81900018e-07
592.1033333333334,3.3641912e-07
592.165,6.3660625e-07
592.2266666666667,-2.91267367e-07
592.2883333333334,6.84464489e-07
592.35,1.005401345e-06
592.4100000000001,-6.22360821e-07
592.47,8.92296422e-07
592.53,2.43205414e-07
592.59,-3.53632953e-07
592.6500000000001,-1.139998095e-06
592.71,4.46817557e-07
592.77,-6.160747889999999e-07
592.83,-5.18379375e-07
592.8900000000001,-6.31251482e-07
592.95,1.912612542e-06
593.01,4.30986069e-07
593.07,7.06072724e-07
593.13,2.581478359e-06
593.19,1.180842752e-06
593.25,1.086595925e-06
593.31,-6.91434418e-07
593.37,-3.09965402e-07
593.43,-9.239885e-08
593.49,3.30220394e-07
593.55,-1.397128816e-06
593.6099999999999,-1.758328289e-06
593.67,-6.21109435e-07
593.73,5.70413751e-07
593.79,-4.117933e-08
593.8499999999999,-2.59051453e-07
593.91,-1.244619785e-06
593.97,1.524959351e-06
594.03,6.342780899999999e-07
594.0899999999999,9.84360599e-07
594.15,1.0300943919999999e-06
594.2116666666666,-9.2893584e-08
594.2733333333333,1.252942957e-06
594.335,2.44587759e-07
594.3966666666666,-8.4526759e-08
594.4583333333333,4.91154454e-07
594.52,2.9378469e-07
594.5799999999999,-4.921293709999999e-07
594.64,1.0869596999999999e-07
594.7,-6.187521729999999e-07
594.76,-4.9269685999999996e-08
594.8199999999999,-1.17979508e-07
594.88,2.81343585e-07
594.94,6.18315643e-07
595.0,-9.19492241e-07
595.06,-8.10621659e-07
595.12,-9.411586799999999e-08
595.1800000000001,-9.70595353e-07
595.24,3.7657988e-08
595.3,4.69953647e-07
595.36,-1.91025528e-07
595.4200000000001,-7.00426936e-07
595.48,-4.08577529e-07
595.54,1.0345761e-08
595.6,1.254339853e-06
595.6600000000001,3.68795095e-07
595.72,-1.51548665e-07
595.78,-1.969055871e-06
595.84,-5.60009786e-07
595.9000000000001,-2.14932821e-07
595.96,-5.12355261e-07
596.02,-5.76670681e-07
596.08,-1.102267352e-06
596.1400000000001,4.48141698e-07
596.2,6.59698687e-07
596.26,1.042899272e-06
596.32,1.381952123e-06
596.3816666666667,2.340877574e-06
596.4433333333334,-1.25327763e-07
596.5050000000001,1.4143572e-07
596.5666666666667,1.12159108e-06
596.6283333333333,-4.46832108e-07
596.69,5.4595352e-08
596.75,5.403950379999999e-07
596.8100000000001,-1.0203161199999999e-07
596.87,7.34170705e-07
596.93,-6.187230709999999e-07
596.99,1.1981438909999999e-06
597.05,-1.70203047e-07
597.1099999999999,1.211196138e-06
597.17,1.57325412e-07
597.23,-1.235991042e-06
597.29,6.969929e-07
597.3499999999999,2.4119737599999997e-07
597.41,-7.06130928e-07
597.47,-6.04346683e-07
597.53,6.606445019999999e-07
597.5899999999999,-9.06803769e-07
597.65,-8.44001653e-07
597.71,-1.337440614e-06
597.77,1.212665789e-06
597.8299999999999,-4.74886436e-07
597.89,5.0957602e-08
597.95,1.85641658e-07
598.01,-9.62534099e-07
598.0699999999999,2.77473019e-07
598.13,2.38985624e-07
598.19,6.145323829999999e-07
598.25,-5.163713369999999e-07
598.31,1.73564328e-07
598.37,-1.5380407e-08
598.4300000000001,1.699484045e-06
598.49,-2.66981748e-07
598.55,-1.67758479e-07
598.61,1.142428112e-06
598.6700000000001,-4.98095281e-07
598.73,9.77754445e-07
598.79,7.3380693e-07
598.85,4.90979842e-07
598.9116666666666,-1.077778019e-06
598.9733333333334,4.6481714399999997e-07
599.0350000000001,8.70426269e-07
599.0966666666667,8.6200124e-08
599.1583333333333,-1.8393046039999999e-06
599.22,4.91707392e-07
599.28,-6.92322029e-07
599.34,-6.250382049999999e-07
599.4000000000001,3.55466379e-07
599.46,-4.3475477799999997e-07
599.52,-2.9075808199999997e-07
599.58,-7.37721149e-07
599.6400000000001,-2.2859620999999999e-07
599.7,-1.3656404519999999e-06
599.76,3.49558673e-07
599.82,1.10282029e-07
599.8800000000001,5.6661594e-08
599.94,-3.12511827e-07
600.0,7.8037013e-08
600.0600000000001,-1.741565537e-06
600.12,3.22697527e-07
600.18,-6.31396992e-07
600.24,-5.27255485e-07
600.3,-1.068305318e-06
