x,y
3954.47,2.27497372977e-06
3954.41,2.06297524873e-06
3954.35,2.25397360567e-06
3954.29,2.46697161622e-06
3954.23,2.04097559512e-06
3954.17,2.58696972682e-06
3954.11,2.48597177181e-06
3954.048333333333,2.18297426882e-06
3953.9866666666667,2.51097001395e-06
3953.925,2.0579757821999998e-06
3953.8633333333332,2.21197426696e-06
3953.8016666666663,2.23297348157e-06
3953.74,2.218973702e-06
3953.68,2.47797007879e-06
3953.62,2.1889741743499998e-06
3953.56,2.1989740169e-06
3953.5,2.14897480415e-06
3953.44,2.32897197005e-06
3953.38,2.52997016954e-06
3953.32,2.31997347599e-06
3953.26,2.3359723145799998e-06
3953.2,2.65696862467e-06
3953.14,2.69796843387e-06
3953.08,2.42697133653e-06
3953.02,2.64896875063e-06
3952.96,2.83796713906e-06
3952.9,2.56396963421e-06
3952.84,2.66996887473e-06
3952.7799999999997,2.80896714092e-06
3952.72,2.60496944341e-06
3952.66,2.59196919335e-06
3952.6,2.95096490513e-06
3952.54,2.85796682416e-06
3952.48,2.7249684635e-06
3952.42,3.06596445869e-06
3952.36,2.97296455874e-06
3952.3,2.83296676304e-06
3952.2400000000002,2.89996707236e-06
3952.1800000000003,2.85496641665e-06
3952.12,2.72096852648e-06
3952.06,2.61596972496e-06
3952.0,2.61796969347e-06
3951.94,2.69296805785e-06
3951.8783333333336,2.88096600728e-06
3951.8166666666666,2.72996883952e-06
3951.755,2.3819724998e-06
3951.6933333333336,2.42297139951e-06
3951.6316666666667,2.60696941192e-06
3951.57,2.54996985464e-06
3951.51,2.64096978608e-06
3951.4500000000003,2.69696799487e-06
3951.3900000000003,2.44697193112e-06
3951.33,2.67096840424e-06
3951.27,2.97896537376e-06
3951.21,2.70696783742e-06
3951.15,2.6019690359e-06
3951.09,2.55897016768e-06
3951.0299999999997,2.00897700845e-06
3950.97,2.02297587853e-06
3950.91,2.61096934894e-06
3950.85,2.51097001395e-06
3950.79,2.28997394834e-06
3950.73,2.51997032699e-06
3950.67,2.34197222011e-06
3950.6099999999997,1.94797660466e-06
3950.5499999999997,2.03397525059e-06
3950.49,2.5829697898e-06
3950.43,2.46697161622e-06
3950.37,2.04797503016e-06
3950.31,2.59496960086e-06
3950.25,2.59897044737e-06
3950.19,2.37597168478e-06
3950.13,2.39097190335e-06
3950.07,2.4419715550999998e-06
3950.01,2.39597227937e-06
3949.95,2.4829704548099998e-06
3949.89,2.89396716683e-06
3949.83,2.44897099014e-06
3949.77,2.50497010842e-06
3949.7083333333335,2.46797114573e-06
3949.6466666666665,2.45897174218e-06
3949.585,2.44997142914e-06
3949.5233333333335,2.4419715550999998e-06
3949.4616666666666,2.43297215155e-06
3949.4,2.42397092902e-06
3949.34,2.49597070487e-06
3949.28,2.84896651112e-06
3949.2200000000003,2.37697212378e-06
3949.16,2.23497345008e-06
3949.1,2.43297215155e-06
3949.04,2.33097193856e-06
3948.98,2.46097171069e-06
3948.92,1.96697676025e-06
3948.8599999999997,2.31997347599e-06
3948.7999999999997,2.39497184037e-06
3948.74,2.34397218862e-06
3948.68,2.53797004358e-06
3948.62,2.14497486713e-06
3948.56,2.45297092716e-06
3948.5,2.30297328891e-06
3948.44,2.5889696953299998e-06
3948.38,2.9889652163099998e-06
3948.32,2.80796670192e-06
3948.26,3.02796414751e-06
3948.2000000000003,2.67596787077e-06
3948.1400000000003,2.5279702010299998e-06
3948.08,2.5279702010299998e-06
3948.02,2.32597338152e-06
3947.96,2.420971431e-06
3947.9,2.57496991576e-06
3947.84,2.74296818009e-06
3947.7799999999997,2.61196978794e-06
3947.72,2.49097032885e-06
3947.66,2.65196824865e-06
3947.6,3.03896533855e-06
3947.5383333333334,3.25496284712e-06
3947.4766666666665,3.20496272488e-06
3947.415,3.3489604576e-06
3947.3533333333335,3.03596402155e-06
3947.2916666666665,2.75696795966e-06
3947.23,2.97396499774e-06
3947.17,3.16096341766e-06
3947.11,2.99296515333e-06
3947.05,2.88396641479e-06
3946.99,3.0069649329e-06
3946.93,3.0179652144499998e-06
3946.87,3.03496540153e-06
3946.81,2.97996490327e-06
3946.75,3.15596304164e-06
3946.69,2.93396653703e-06
3946.63,2.92996660001e-06
3946.57,3.44095991855e-06
3946.51,3.37096011121e-06
3946.4500000000003,3.13696288605e-06
3946.3900000000003,2.95396531264e-06
3946.33,3.1489636066e-06
3946.27,3.21396303792e-06
3946.21,2.83896666857e-06
3946.15,2.8859663833e-06
3946.09,2.7969673298599998e-06
3946.03,3.02296468098e-06
3945.9700000000003,2.95196443464e-06
3945.91,2.71096777444e-06
3945.85,2.83796713906e-06
3945.79,2.7049687784e-06
3945.73,2.98196487178e-06
3945.67,3.00196546637e-06
3945.6099999999997,2.75496799115e-06
3945.5499999999997,3.00096502737e-06
3945.49,2.77496767625e-06
3945.43,2.52997016954e-06
3945.37,2.79396692235e-06
3945.31,2.7249684635e-06
3945.25,2.57696988427e-06
3945.19,2.79996682788e-06
3945.13,2.44497105312e-06
3945.07,2.37597168478e-06
3945.008333333333,2.73896824307e-06
3944.9466666666667,2.6909680893399998e-06
3944.885,2.90396609989e-06
3944.8233333333333,2.59397007135e-06
3944.7616666666663,2.41697149398e-06
3944.7,2.74196774109e-06
3944.64,2.40897161994e-06
3944.58,2.4019721849e-06
3944.52,2.74196774109e-06
3944.46,2.63396853206e-06
3944.4,2.41197202745e-06
3944.34,2.49997064189e-06
3944.28,2.85496641665e-06
3944.2200000000003,2.96696465321e-06
3944.16,2.87996647777e-06
3944.1,2.7049687784e-06
3944.04,2.61296931745e-06
3943.98,2.70796827642e-06
3943.92,2.82096695198e-06
3943.86,2.59996997688e-06
3943.8,2.78896745582e-06
3943.74,3.0909636103199998e-06
